LITH_ID,WELLINFOID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_TRANSCRIPTION,RAW_DESCRIPTION,LITH_MAJOR1,LITH_MAJOR2,LITH_MINOR1,LITH_MINOR2,TEXTURE,TEXTURE_REFINED,USCS_SYMBOL,USCS_DESCRIPTION,COLOR,NOTES,DATA_SOURCE,DESCRIPTOR,QAQC,GROUND_SURFACE_ELEVATION_ft,LITH_TOP_DEPTH_ft,LITH_BOT_DEPTH_ft
111611,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,0.0,3.6576,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,0.0,12.000000384
111612,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,3.6576,9.7536,yellow clay,1,clay,,,,fine,fine,,,yellow,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,12.000000384,32.000001024
111613,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,9.7536,10.3632,coarse sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),coarse,,61.6000019712,32.000001024,34.000001088000005
111614,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,10.3632,20.7264,blue clay,1,clay,,,,fine,fine,,,blue,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,34.000001088000005,68.00000217600001
111615,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,20.7264,23.7744,"sand , broken shale",1,sand,rock - sedimentary,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,68.00000217600001,78.000002496
111616,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,23.7744,33.2232,loose sand & pea gravel,1,sand,gravel,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,78.000002496,109.00000348799999
111617,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,33.2232,39.0144,blue clay,1,clay,,,,fine,fine,,,blue,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,109.00000348799999,128.000004096
111618,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,39.0144,57.3024,loose sand & gravel,1,sand,gravel,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,128.000004096,188.000006016
111619,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,57.3024,68.8848,loose gravel & rocks,1,gravel,rock - undifferentiated,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,188.000006016,226.000007232
111620,11391,,,17N01W30_15234.pdf_final.txt,-173461.6077,144100.0667,18.77568,68.8848,78.3336,hard blue clay,1,clay,,,,fine,fine,,,blue,,Eclogite (Digitization of Well Completion Report),,,61.6000019712,226.000007232,257.000008224
111759,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,0.0,3.048,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,0.0,10.00000032
111760,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,3.048,7.62,gray clay,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,10.00000032,25.0000008
111761,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,7.62,13.716,gray sand,1,sand,,,,coarse,coarse,,,gray,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,25.0000008,45.00000144
111762,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,13.716,19.812,sandy clay,1,clay,sand,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,45.00000144,65.00000208
111763,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,19.812,22.86,gray clay,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,65.00000208,75.0000024
111764,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,22.86,25.908,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,75.0000024,85.00000272
111765,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,25.908,27.432,"gravel < 1 """,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,85.00000272,90.00000288
111766,11405,,,15N01W11_781402.pdf_final.txt,-166898.4322,129821.054,14.95044,27.432,36.576,sandy & gray clay,1,clay,sand,,,fine,fine with coarse,,,gray,,Eclogite (Digitization of Well Completion Report),,,49.0500015696,90.00000288,120.00000384
114000,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,0.0,0.9144,sandstone,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,0.0,3.000000096
114001,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,0.9144,3.6576,hard clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,3.000000096,12.000000384
114002,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,3.6576,10.668,sandstone,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,12.000000384,35.00000112
114003,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,10.668,13.716,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,35.00000112,45.00000144
114004,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,13.716,15.5448,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,45.00000144,51.000001632
114005,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,15.5448,26.2128,sandstone,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,51.000001632,86.000002752
114006,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,26.2128,45.72,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,86.000002752,150.0000048
114007,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,45.72,54.864,sandstone,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,150.0000048,180.00000576
114008,11484,,,28N03W20_379626.pdf_final.txt,-189453.3501,251963.8093,99.544632,54.864,55.7784,layers of lava,1,rock - volcanic,,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,326.59001045087996,180.00000576,183.000005856
114495,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,0.0,4.8768,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,0.0,16.000000512
114496,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,4.8768,7.0104,clay & gravel,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,16.000000512,23.000000736
114497,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,7.0104,10.9728,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,23.000000736,36.000001151999996
114498,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,10.9728,11.8872,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,36.000001151999996,39.000001248
114499,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,11.8872,15.8496,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,39.000001248,52.000001664
114500,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,15.8496,20.1168,clay & gravel,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,52.000001664,66.000002112
114501,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,20.1168,33.528,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,66.000002112,110.00000351999999
114502,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,33.528,35.052,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,110.00000351999999,115.00000367999999
114503,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,35.052,37.7952,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,115.00000367999999,124.000003968
114504,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,37.7952,39.624,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,124.000003968,130.00000416
114505,11521,,,26N02W19_798695.pdf_final.txt,-180609.5857,233167.683,70.66788,39.624,42.3672,cemented gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,231.85000741919998,130.00000416,139.000004448
114969,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,0.0,4.572,top soil,1,soil,,,,soil,soil,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,0.0,15.00000048
114970,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,4.572,5.7912,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,15.00000048,19.000000608
114971,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,5.7912,8.2296,clay & gravel,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,19.000000608,27.000000863999997
114972,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,8.2296,9.4488,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,27.000000863999997,31.000000992
114973,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,9.4488,18.8976,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,31.000000992,62.000001984
114974,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,18.8976,21.0312,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,62.000001984,69.000002208
114975,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,21.0312,27.432,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,69.000002208,90.00000288
114976,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,27.432,28.6512,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,90.00000288,94.000003008
114977,11548,,,26N02W18_1087772.pdf_final.txt,-181424.8965,233534.4938,72.121776,28.6512,30.48,cemented gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,236.62000757183998,94.000003008,100.0000032
115012,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,0.0,1.8288,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,0.0,6.000000192
115013,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,1.8288,11.8872,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,6.000000192,39.000001248
115014,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,11.8872,12.4968,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,39.000001248,41.000001312
115015,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,12.4968,16.4592,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,41.000001312,54.000001727999994
115016,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,16.4592,19.812,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,54.000001727999994,65.00000208
115017,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,19.812,38.1,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,65.00000208,125.000004
115018,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,38.1,41.148,gray silt,1,silt,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,125.000004,135.00000432000002
115019,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,41.148,55.4736,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,135.00000432000002,182.000005824
115020,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,55.4736,57.3024,dry silty clay,1,clay,silt,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,182.000005824,188.000006016
115021,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,57.3024,63.0936,gray clay,1,clay,,,,fine,fine,,,gray,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,188.000006016,207.000006624
115022,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,63.0936,74.0664,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,207.000006624,243.000007776
115023,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,74.0664,76.5048,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,243.000007776,251.000008032
115024,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,76.5048,88.392,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,251.000008032,290.00000928
115025,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,88.392,90.2208,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,290.00000928,296.000009472
115026,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,90.2208,94.488,brown clay,1,clay,,,,fine,fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,296.000009472,310.00000991999997
115027,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,94.488,96.6216,fractured clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,310.00000991999997,317.000010144
115028,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,96.6216,103.632,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,317.000010144,340.00001088
115029,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,103.632,105.4608,sand,1,sand,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,340.00001088,346.000011072
115030,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,105.4608,114.9096,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,346.000011072,377.000012064
115031,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,114.9096,116.4336,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,377.000012064,382.000012224
115032,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,116.4336,137.7696,fractured clay layers,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,382.000012224,452.000014464
115033,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,137.7696,154.8384,blue clay,1,clay,,,,fine,fine,,,blue,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,452.000014464,508.00001625600004
115034,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,154.8384,160.02,small black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,508.00001625600004,525.0000168
115035,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,160.02,161.544,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,525.0000168,530.00001696
115036,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,161.544,165.2016,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,530.00001696,542.0000173440001
115037,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,165.2016,186.2328,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,542.0000173440001,611.000019552
115038,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,186.2328,190.5,small gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,611.000019552,625.00002
115039,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,190.5,196.2912,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,625.00002,644.000020608
115040,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,196.2912,200.5584,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,644.000020608,658.000021056
115041,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,200.5584,205.1304,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,658.000021056,673.0000215360001
115042,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,205.1304,206.3496,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,673.0000215360001,677.000021664
115043,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,206.3496,207.8736,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,677.000021664,682.000021824
115044,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,207.8736,215.1888,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,682.000021824,706.0000225919999
115045,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,215.1888,227.076,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,706.0000225919999,745.0000238399999
115046,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,227.076,239.268,fractured clay layers,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,745.0000238399999,785.00002512
115047,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,239.268,245.9736,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,785.00002512,807.000025824
115048,11552,,,13N01E35_e0147836.pdf_final.txt,-158383.5616,103996.75,11.03376,245.9736,249.936,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,36.2000011584,807.000025824,820.00002624
115384,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,0.0,4.2672,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,0.0,14.000000448
115385,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,4.2672,5.1816,small gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,14.000000448,17.000000544000002
115386,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,5.1816,8.5344,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,17.000000544000002,28.000000896
115387,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,8.5344,10.668,gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,28.000000896,35.00000112
115388,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,10.668,12.192,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,35.00000112,40.00000128
115389,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,12.192,13.716,sand & small gravel,1,sand,gravel,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,40.00000128,45.00000144
115390,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,13.716,18.8976,sandy brown clay frac.,1,clay,sand,rock - undifferentiated,,fine,fine with coarse,,,brown,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,45.00000144,62.000001984
115391,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,18.8976,19.5072,sandy brown firm clay,1,sand,clay,,,coarse,coarse with fine,,,brown,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,62.000001984,64.000002048
115392,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,19.5072,21.9456,sandy brown frac. clay small gravel mix,1,rock - undifferentiated,sand,clay,gravel,rock,rock,,,brown,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,64.000002048,72.00000230399999
115393,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,21.9456,23.7744,small gravel mix,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,72.00000230399999,78.000002496
115394,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,23.7744,27.432,clay & small gravel mix,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,78.000002496,90.00000288
115395,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,27.432,28.3464,"small black gravel ""firm easy drig",1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,90.00000288,93.00000297599999
115396,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,28.3464,30.48,frac. clay,1,rock - undifferentiated,clay,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,93.00000297599999,100.0000032
115397,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,30.48,32.004,small black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,100.0000032,105.00000336
115398,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,32.004,32.6136,gravel birdseye,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,105.00000336,107.000003424
115399,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,32.6136,33.8328,"frac.-clay ""firm""",1,rock - undifferentiated,clay,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,107.000003424,111.000003552
115400,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,33.8328,37.4904,clay gravel mix,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,111.000003552,123.000003936
115401,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,37.4904,38.4048,fine black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),fine,,200.77000642464,123.000003936,126.000004032
115402,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,38.4048,38.7096,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,126.000004032,127.00000406400001
115403,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,38.7096,40.2336,frac. clay,1,rock - undifferentiated,clay,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,127.00000406400001,132.000004224
115404,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,40.2336,42.672,clay gravel mix,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,132.000004224,140.00000448
115405,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,42.672,43.5864,fine black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),fine,,200.77000642464,140.00000448,143.00000457599998
115406,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,43.5864,53.0352,clay gravel mix,1,clay,gravel,,,fine,fine with coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,143.00000457599998,174.000005568
115407,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,53.0352,53.6448,fine black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),fine,,200.77000642464,174.000005568,176.00000563199998
115408,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,53.6448,55.7784,clay,1,clay,,,,fine,fine,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,176.00000563199998,183.000005856
115409,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,55.7784,56.388,fine black gravel,1,gravel,,,,coarse,coarse,,,black,,Eclogite (Digitization of Well Completion Report),fine,,200.77000642464,183.000005856,185.00000592
115410,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,56.388,57.912,frac. clay,1,rock - undifferentiated,clay,,,rock,rock,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,185.00000592,190.00000608
115411,11575,,,24N02W28_E0175951.pdf_final.txt,-179392.5997,212600.2416,61.194696,57.912,59.436,small gravel,1,gravel,,,,coarse,coarse,,,,,Eclogite (Digitization of Well Completion Report),,,200.77000642464,190.00000608,195.00000624
