date,igw,wte_ft,head_ft_1,head_ft_2,head_ft_2,head_ft_3,head_ft_4
1994-11-30,4243,142.5502,142.5502,134.3613,134.3613,132.8159,131.8743
1994-12-31,4243,144.7792,144.7792,136.622,136.622,134.8771,133.758
1995-01-31,4243,148.9847,148.9847,139.4542,139.4542,137.3684,135.9912
1995-02-28,4243,147.0519,147.0519,140.2614,140.2614,138.4656,137.264
1995-03-31,4243,149.6416,149.6416,142.0633,142.0633,140.1325,138.8368
1995-04-30,4243,148.4828,148.4828,142.8434,142.8434,141.1306,139.9686
1995-05-31,4243,147.9522,147.9522,143.4521,143.4521,141.9193,140.8791
1995-06-30,4243,146.3153,146.3153,143.4067,143.4067,142.1604,141.3216
1995-07-31,4243,144.5637,144.5637,142.8188,142.8188,141.8437,141.2089
1995-08-31,4243,143.5589,143.5589,142.1207,142.1207,141.2903,140.7736
1995-09-30,4243,143.2585,143.2585,141.6887,141.6887,140.8969,140.4172
1995-10-31,4243,143.5551,143.5551,141.398,141.398,140.5587,140.0522
1995-11-30,4243,144.0766,144.0766,141.6832,141.6832,140.7821,140.2242
1995-12-31,4243,145.7377,145.7377,142.5897,142.5897,141.5514,140.8902
1996-01-31,4243,146.3124,146.3124,143.4033,143.4033,142.359,141.6793
1996-02-29,4243,148.2642,148.2642,144.7831,144.7831,143.6218,142.8495
1996-03-31,4243,147.6807,147.6807,145.4341,145.4341,144.4249,143.7434
1996-04-30,4243,147.2451,147.2451,145.8636,145.8636,144.9828,144.3822
1996-05-31,4243,147.1189,147.1189,146.2926,146.2926,145.5183,144.9866
1996-06-30,4243,145.4195,145.4195,145.7172,145.7172,145.1919,144.8367
1996-07-31,4243,143.3619,143.3619,144.1495,144.1495,143.8404,143.6593
1996-08-31,4243,141.7573,141.7573,142.2869,142.2869,142.0877,142.0193
1996-09-30,4243,143.6163,143.6163,142.4962,142.4962,141.9748,141.6679
1996-10-31,4243,143.9763,143.9763,142.8447,142.8447,142.2288,141.8403
1996-11-30,4243,145.1575,145.1575,143.4328,143.4328,142.6946,142.2207
1996-12-31,4243,148.8869,148.8869,145.1447,145.1447,144.0511,143.329
1997-01-31,4243,150.2551,150.2551,146.4671,146.4671,145.2732,144.4672
1997-02-28,4243,147.1056,147.1056,146.02,146.02,145.2039,144.6521
1997-03-31,4243,145.8742,145.8742,145.56,145.56,144.928,144.519
1997-04-30,4243,145.4605,145.4605,145.3535,145.3535,144.7818,144.4234
1997-05-31,4243,143.5503,143.5503,144.3302,144.3302,143.9454,143.7259
1997-06-30,4243,142.6135,142.6135,143.129,143.129,142.7933,142.6271
1997-07-31,4243,141.2786,141.2786,141.5352,141.5352,141.276,141.1903
1997-08-31,4243,142.945,142.945,141.4798,141.4798,140.9208,140.6176
1997-09-30,4243,143.2069,143.2069,141.2282,141.2282,140.552,140.1625
1997-10-31,4243,143.857,143.857,141.6357,141.6357,140.8435,140.3599
1997-11-30,4243,145.3236,145.3236,142.5258,142.5258,141.589,140.9974
1997-12-31,4243,145.7354,145.7354,143.1815,143.1815,142.2278,141.6163
1998-01-31,4243,148.2875,148.2875,144.6081,144.6081,143.4469,142.6881
1998-02-28,4243,149.4407,149.4407,145.762,145.762,144.5466,143.7405
1998-03-31,4243,147.9215,147.9215,145.9577,145.9577,144.9699,144.3142
1998-04-30,4243,147.4943,147.4943,146.1612,146.1612,145.2889,144.7158
1998-05-31,4243,147.6988,147.6988,146.5672,146.5672,145.7557,145.2283
1998-06-30,4243,147.0497,147.0497,146.6907,146.6907,146.0363,145.6209
1998-07-31,4243,145.5467,145.5467,146.2479,146.2479,145.8355,145.5984
1998-08-31,4243,144.3481,144.3481,145.6171,145.6171,145.3779,145.2744
1998-09-30,4243,144.4523,144.4523,145.5275,145.5275,145.2837,145.1815
1998-10-31,4243,144.7024,144.7024,144.9123,144.9123,144.6319,144.5505
1998-11-30,4243,145.8301,145.8301,145.3091,145.3091,144.8523,144.6354
1998-12-31,4243,146.3862,146.3862,145.7894,145.7894,145.2547,144.9688
1999-01-31,4243,146.6911,146.6911,146.2322,146.2322,145.6746,145.3643
1999-02-28,4243,148.16,148.16,147.1109,147.1109,146.4314,146.0323
1999-03-31,4243,147.7633,147.7633,147.4237,147.4237,146.8172,146.4611
1999-04-30,4243,146.9778,146.9778,147.381,147.381,146.8792,146.5925
1999-05-31,4243,145.8366,145.8366,146.8533,146.8533,146.4862,146.3001
1999-06-30,4243,145.2619,145.2619,145.9498,145.9498,145.6256,145.4955
1999-07-31,4243,143.7305,143.7305,144.2214,144.2214,143.9622,143.9064
1999-08-31,4243,143.5961,143.5961,143.0637,143.0637,142.6758,142.5424
1999-09-30,4243,143.6859,143.6859,142.4559,142.4559,141.933,141.7158
1999-10-31,4243,143.6537,143.6537,142.1795,142.1795,141.5709,141.2812
1999-11-30,4243,145.0493,145.0493,142.8571,142.8571,142.0687,141.6407
1999-12-31,4243,145.1719,145.1719,143.3742,143.3742,142.5751,142.1257
2000-01-31,4243,146.1354,146.1354,144.1558,144.1558,143.2936,142.7938
2000-02-29,4243,148.3232,148.3232,145.4911,145.4911,144.4573,143.8309
2000-03-31,4243,148.0226,148.0226,146.0847,146.0847,145.1386,144.5615
2000-04-30,4243,146.8849,146.8849,146.0838,146.0838,145.3047,144.8383
2000-05-31,4243,145.5466,145.5466,145.7155,145.7155,145.1273,144.796
2000-06-30,4243,144.4309,144.4309,144.9301,144.9301,144.4848,144.2686
2000-07-31,4243,143.2719,143.2719,143.7804,143.7804,143.4237,143.2859
2000-08-31,4243,143.2555,143.2555,143.0259,143.0259,142.6005,142.424
2000-09-30,4243,143.662,143.662,142.8272,142.8272,142.2924,142.0395
2000-10-31,4243,144.1446,144.1446,143.1301,143.1301,142.5125,142.192
2000-11-30,4243,144.4292,144.4292,143.4347,143.4347,142.793,142.451
2000-12-31,4243,144.6681,144.6681,143.7472,143.7472,143.0969,142.7467
2001-01-31,4243,145.1738,145.1738,144.1623,144.1623,143.4833,143.1115
2001-02-28,4243,146.0072,146.0072,144.7412,144.7412,144.0059,143.5919
2001-03-31,4243,146.6391,146.6391,145.2445,145.2445,144.4763,144.0372
2001-04-30,4243,145.9072,145.9072,145.2633,145.2633,144.582,144.198
2001-05-31,4243,144.61,144.61,144.5605,144.5605,144.0061,143.7126
2001-06-30,4243,143.2656,143.2656,143.1513,143.1513,142.6772,142.456
2001-07-31,4243,140.913,140.913,140.9325,140.9325,140.6143,140.5324
2001-08-31,4243,138.68,138.68,138.8543,138.8543,138.6411,138.6464
2001-09-30,4243,137.2403,137.2403,137.7077,137.7077,137.5639,137.6188
2001-10-31,4243,142.634,142.634,139.2109,139.2109,138.4176,138.0062
2001-11-30,4243,145.0351,145.0351,140.8323,140.8323,139.7418,139.0924
2001-12-31,4243,146.6158,146.6158,142.2682,142.2682,141.0515,140.2976
2002-01-31,4243,147.041,147.041,143.271,143.271,142.0733,141.3206
2002-02-28,4243,146.0614,146.0614,143.55,143.55,142.5224,141.8838
2002-03-31,4243,146.4934,146.4934,143.992,143.992,142.9916,142.3799
